entidad,municipio,seccion,section_id,municipio_nombre,distrito_local,distrito_federal,pan_2018_votos,pan_2021_votos,total_2018,total_2021,pct_pan_2018,pct_pan_2021,delta_pan_pp,has_data,issue_type,vote_share_bin,delta_bin,bivariate_class,source_rows_2018,source_rows_2021
11,020,1683,110201683,LEON,3,,362,359,596,562,60.738255033557046,63.879003558718864,3.1407485251618183,True,none,high,stable,stable_high,2,2
11,020,1684,110201684,LEON,3,,226,203,455,372,49.67032967032967,54.56989247311827,4.899562802788601,True,none,mid,stable,stable_mid,1,1
11,020,1685,110201685,LEON,3,,228,225,399,426,57.14285714285714,52.816901408450704,-4.325955734406435,True,none,mid,stable,stable_mid,1,2
11,020,1686,110201686,LEON,3,,342,303,567,507,60.31746031746032,59.76331360946746,-0.5541467079928637,True,none,mid,stable,stable_mid,2,2
11,020,1688,110201688,LEON,3,,284,232,526,448,53.99239543726235,51.78571428571429,-2.206681151548061,True,none,mid,stable,stable_mid,2,2
11,020,1689,110201689,LEON,3,,475,476,825,768,57.57575757575758,61.97916666666666,4.403409090909079,True,none,high,stable,stable_high,2,2
11,020,1690,110201690,LEON,3,,577,498,1069,972,53.9756782039289,51.23456790123457,-2.741110302694331,True,none,mid,stable,stable_mid,3,3
11,020,1691,110201691,LEON,3,,456,366,877,709,51.995438996579246,51.62200282087447,-0.37343617570477505,True,none,mid,stable,stable_mid,2,2
11,020,1692,110201692,LEON,3,,531,498,973,841,54.57348406988695,59.21521997621879,4.641735906331839,True,none,mid,stable,stable_mid,3,3
11,020,1693,110201693,LEON,3,,519,550,852,836,60.91549295774647,65.78947368421053,4.873980726464062,True,none,high,stable,stable_high,2,2
11,020,1694,110201694,LEON,3,,1238,1517,1691,1789,73.21111768184507,84.79597540525432,11.584857723409257,True,none,high,growth,growth_high,4,4
11,020,1695,110201695,LEON,3,,1192,1307,1836,1738,64.92374727668845,75.20138089758342,10.277633620894974,True,none,high,growth,growth_high,4,4
11,020,1696,110201696,LEON,3,,552,530,1029,897,53.64431486880466,59.08584169453734,5.44152682573268,True,none,mid,stable,stable_mid,3,3
11,020,1697,110201697,LEON,3,,1454,1643,2276,2171,63.884007029876976,75.67941040994933,11.79540338007235,True,none,high,growth,growth_high,5,5
11,020,1698,110201698,LEON,3,,543,597,742,694,73.18059299191376,86.02305475504323,12.842461763129478,True,none,high,growth,growth_high,2,2
11,020,1699,110201699,LEON,3,,376,410,572,516,65.73426573426573,79.45736434108527,13.723098606819534,True,none,high,growth,growth_high,2,2
11,020,1700,110201700,LEON,3,,686,691,1056,914,64.96212121212122,75.60175054704595,10.639629334924734,True,none,high,growth,growth_high,2,2
11,020,1701,110201701,LEON,3,,405,398,635,598,63.77952755905512,66.5551839464883,2.7756563874331803,True,none,high,stable,stable_high,2,2
11,020,1702,110201702,LEON,3,,819,994,1103,1140,74.2520398912058,87.19298245614036,12.94094256493456,True,none,high,growth,growth_high,2,2
11,020,1703,110201703,LEON,3,,98,116,160,139,61.25000000000001,83.45323741007195,22.203237410071942,True,none,high,growth,growth_high,1,1
11,020,1704,110201704,LEON,3,,508,556,695,657,73.09352517985612,84.62709284627093,11.533567666414811,True,none,high,growth,growth_high,2,2
11,020,1705,110201705,LEON,3,,497,555,710,674,70.0,82.34421364985162,12.344213649851625,True,none,high,growth,growth_high,2,2
11,020,1706,110201706,LEON,3,,384,323,644,548,59.62732919254658,58.941605839416056,-0.6857233531305269,True,none,mid,stable,stable_mid,2,2
11,020,1707,110201707,LEON,3,,216,220,380,349,56.84210526315789,63.03724928366762,6.19514402050973,True,none,high,stable,stable_high,1,1
11,020,1708,110201708,LEON,3,,570,651,847,792,67.29634002361276,82.1969696969697,14.900629673356946,True,none,high,growth,growth_high,2,2
11,020,1709,110201709,LEON,3,,463,369,878,664,52.73348519362187,55.57228915662651,2.8388039630046435,True,none,mid,stable,stable_mid,2,2
11,020,1710,110201710,LEON,3,,376,380,681,586,55.21292217327459,64.84641638225256,9.633494208977964,True,none,high,stable,stable_high,2,2
11,020,1711,110201711,LEON,5,,2325,3242,3246,3752,71.62661737523105,86.40724946695096,14.780632091719909,True,none,high,growth,growth_high,6,7
11,020,1712,110201712,LEON,5,,213,220,339,281,62.83185840707964,78.29181494661923,15.459956539539583,True,none,high,growth,growth_high,1,1
11,020,1713,110201713,LEON,3,,445,487,690,604,64.4927536231884,80.62913907284768,16.136385449659272,True,none,high,growth,growth_high,2,2
11,020,1714,110201714,LEON,3,,472,562,674,657,70.02967359050444,85.54033485540334,15.5106612648989,True,none,high,growth,growth_high,2,2
11,020,1715,110201715,LEON,3,,435,444,656,595,66.3109756097561,74.6218487394958,8.310873129739704,True,none,high,stable,stable_high,2,2
11,020,1716,110201716,LEON,3,,363,430,571,553,63.57267950963222,77.75768535262206,14.185005842989838,True,none,high,growth,growth_high,1,2
11,020,1717,110201717,LEON,3,,379,412,580,526,65.3448275862069,78.32699619771863,12.982168611511725,True,none,high,growth,growth_high,2,1
11,020,1718,110201718,LEON,3,,386,312,670,550,57.611940298507456,56.72727272727273,-0.8846675712347292,True,none,mid,stable,stable_mid,2,2
11,020,1719,110201719,LEON,3,,444,392,798,693,55.639097744360896,56.56565656565656,0.9265588212956644,True,none,mid,stable,stable_mid,2,2
11,020,1720,110201720,LEON,3,,315,295,571,500,55.16637478108581,59.0,3.833625218914193,True,none,mid,stable,stable_mid,2,2
11,020,1721,110201721,LEON,5,,410,350,748,568,54.81283422459893,61.61971830985915,6.806884085260222,True,none,high,stable,stable_high,2,2
11,020,1722,110201722,LEON,3,,408,310,776,635,52.57731958762887,48.81889763779528,-3.75842194983359,True,none,mid,stable,stable_mid,2,2
11,020,1723,110201723,LEON,3,,406,405,791,642,51.32743362831859,63.08411214953272,11.756678521214134,True,none,high,growth,growth_high,2,2
11,020,1724,110201724,LEON,3,,302,333,641,546,47.11388455538221,60.98901098901099,13.875126433628786,True,none,high,growth,growth_high,2,2
11,020,1725,110201725,LEON,3,,210,189,344,273,61.04651162790697,69.23076923076923,8.184257602862253,True,none,high,stable,stable_high,1,1
11,020,1726,110201726,LEON,3,,282,275,596,496,47.31543624161073,55.443548387096776,8.128112145486043,True,none,mid,stable,stable_mid,2,2
11,020,1727,110201727,LEON,3,,316,312,618,521,51.1326860841424,59.88483685220729,8.752150768064894,True,none,mid,stable,stable_mid,2,2
11,020,1728,110201728,LEON,3,,286,335,432,412,66.20370370370371,81.31067961165049,15.106975907946776,True,none,high,growth,growth_high,1,1
11,020,1729,110201729,LEON,3,,332,360,583,537,56.94682675814752,67.0391061452514,10.092279387103872,True,none,high,growth,growth_high,3,4
11,020,1730,110201730,LEON,3,,295,280,530,456,55.66037735849056,61.40350877192983,5.743131413439272,True,none,high,stable,stable_high,2,2
11,020,1731,110201731,LEON,3,,476,390,956,801,49.7907949790795,48.68913857677903,-1.1016564023004705,True,none,mid,stable,stable_mid,3,3
11,020,1732,110201732,LEON,5,,534,403,996,809,53.6144578313253,49.81458590852905,-3.7998719227962567,True,none,mid,stable,stable_mid,3,3
11,020,1733,110201733,LEON,5,,530,395,1000,800,53.0,49.375,-3.625,True,none,mid,stable,stable_mid,3,3
11,020,1734,110201734,LEON,5,,421,361,759,667,55.46772068511199,54.12293853073463,-1.3447821543773628,True,none,mid,stable,stable_mid,2,2
11,020,1735,110201735,LEON,3,,270,253,601,489,44.92512479201331,51.738241308793455,6.813116516780148,True,none,mid,stable,stable_mid,2,2
11,020,1736,110201736,LEON,3,,232,190,470,377,49.361702127659576,50.397877984084886,1.0361758564253094,True,none,mid,stable,stable_mid,2,2
11,020,1737,110201737,LEON,3,,299,223,525,377,56.95238095238096,59.15119363395226,2.1988126815712974,True,none,mid,stable,stable_mid,2,2
11,020,1738,110201738,LEON,3,,191,158,396,331,48.23232323232323,47.73413897280967,-0.4981842595135646,True,none,mid,stable,stable_mid,1,1
11,020,1739,110201739,LEON,5,,414,312,715,586,57.90209790209791,53.24232081911264,-4.659777082985265,True,none,mid,stable,stable_mid,2,2
11,020,1740,110201740,LEON,3,,306,294,551,488,55.53539019963702,60.245901639344254,4.710511439707233,True,none,high,stable,stable_high,2,2
11,020,1741,110201741,LEON,5,,930,700,1652,1285,56.295399515738495,54.474708171206224,-1.8206913445322712,True,none,mid,stable,stable_mid,5,5
11,020,1742,110201742,LEON,5,,335,279,627,494,53.42902711323764,56.47773279352226,3.0487056802846197,True,none,mid,stable,stable_mid,2,2
11,020,1743,110201743,LEON,3,,190,184,332,293,57.22891566265061,62.79863481228669,5.569719149636086,True,none,high,stable,stable_high,1,1
11,020,1744,110201744,LEON,3,,353,335,581,523,60.75731497418244,64.05353728489483,3.2962223107123876,True,none,high,stable,stable_high,2,2
11,020,1745,110201745,LEON,3,,393,349,818,683,48.044009779951104,51.09809663250366,3.054086852552558,True,none,mid,stable,stable_mid,2,2
11,020,1746,110201746,LEON,3,,284,273,532,460,53.38345864661655,59.34782608695652,5.96436744033997,True,none,mid,stable,stable_mid,2,2
11,020,1747,110201747,LEON,5,,915,688,1649,1329,55.48817465130382,51.768246802106844,-3.719927849196978,True,none,mid,stable,stable_mid,5,5
11,020,1748,110201748,LEON,5,,449,345,789,633,56.90747782002536,54.502369668246445,-2.4051081517789186,True,none,mid,stable,stable_mid,2,2
11,020,1749,110201749,LEON,5,,288,248,600,509,48.0,48.722986247544206,0.7229862475442062,True,none,mid,stable,stable_mid,2,2
11,020,1750,110201750,LEON,5,,321,242,591,480,54.314720812182735,50.41666666666666,-3.8980541455160775,True,none,mid,stable,stable_mid,2,2
11,020,1751,110201751,LEON,5,,397,287,730,606,54.38356164383562,47.35973597359736,-7.02382567023826,True,none,mid,stable,stable_mid,2,2
11,020,1752,110201752,LEON,5,,393,342,730,618,53.83561643835616,55.33980582524271,1.5041893868865515,True,none,mid,stable,stable_mid,2,2
11,020,1753,110201753,LEON,5,,580,468,948,786,61.18143459915611,59.54198473282442,-1.6394498663316952,True,none,mid,stable,stable_mid,3,3
11,020,1754,110201754,LEON,5,,418,364,774,654,54.00516795865633,55.65749235474006,1.6523243960837277,True,none,mid,stable,stable_mid,2,2
11,020,1755,110201755,LEON,3,,388,374,665,606,58.34586466165413,61.71617161716172,3.370306955507587,True,none,high,stable,stable_high,2,2
11,020,1756,110201756,LEON,3,,335,278,588,488,56.97278911564626,56.9672131147541,-0.005576000892155264,True,none,mid,stable,stable_mid,2,2
11,020,1757,110201757,LEON,3,,162,156,290,270,55.86206896551724,57.77777777777777,1.915708812260533,True,none,mid,stable,stable_mid,1,1
11,020,1758,110201758,LEON,3,,346,380,606,552,57.0957095709571,68.84057971014492,11.744870139187825,True,none,high,growth,growth_high,2,2
11,020,1759,110201759,LEON,5,,409,401,781,668,52.36875800256082,60.02994011976048,7.661182117199665,True,none,high,stable,stable_high,2,2
11,020,1760,110201760,LEON,5,,475,419,824,698,57.64563106796117,60.02865329512894,2.3830222271677712,True,none,high,stable,stable_high,2,2
11,020,1761,110201761,LEON,5,,284,291,519,462,54.72061657032755,62.98701298701299,8.266396416685438,True,none,high,stable,stable_high,2,2
11,020,1762,110201762,LEON,5,,267,262,501,427,53.293413173652695,61.35831381733021,8.064900643677518,True,none,high,stable,stable_high,2,2
11,020,1763,110201763,LEON,5,,319,313,541,483,58.9648798521257,64.80331262939958,5.838432777273887,True,none,high,stable,stable_high,2,2
11,020,1764,110201764,LEON,5,,370,368,680,588,54.41176470588235,62.58503401360544,8.17326930772309,True,none,high,stable,stable_high,2,2
11,020,1765,110201765,LEON,5,,391,325,707,612,55.3041018387553,53.10457516339869,-2.1995266753566085,True,none,mid,stable,stable_mid,2,2
11,020,1766,110201766,LEON,5,,370,330,705,590,52.4822695035461,55.932203389830505,3.4499338862844056,True,none,mid,stable,stable_mid,2,2
11,020,1767,110201767,LEON,5,,424,312,712,618,59.55056179775281,50.48543689320388,-9.06512490454893,True,none,mid,stable,stable_mid,2,2
11,020,1768,110201768,LEON,5,,432,276,835,636,51.73652694610779,43.39622641509434,-8.340300531013447,True,none,mid,stable,stable_mid,3,3
11,020,1769,110201769,LEON,5,,368,263,705,615,52.198581560283685,42.76422764227642,-9.434353918007268,True,none,mid,stable,stable_mid,2,2
11,020,1770,110201770,LEON,5,,506,423,903,735,56.035437430786274,57.55102040816327,1.5155829773769938,True,none,mid,stable,stable_mid,3,2
11,020,1771,110201771,LEON,5,,352,347,619,567,56.8659127625202,61.19929453262787,4.333381770107664,True,none,high,stable,stable_high,2,2
11,020,1772,110201772,LEON,5,,202,238,419,376,48.21002386634845,63.297872340425535,15.087848474077084,True,none,high,growth,growth_high,1,2
11,020,1773,110201773,LEON,5,,598,616,1033,1007,57.88964181994192,61.17179741807348,3.2821555981315598,True,none,high,stable,stable_high,3,3
11,020,1774,110201774,LEON,5,,423,337,774,657,54.65116279069767,51.2937595129376,-3.3574032777600706,True,none,mid,stable,stable_mid,2,2
11,020,1775,110201775,LEON,5,,378,332,693,574,54.54545454545454,57.8397212543554,3.2942667089008637,True,none,mid,stable,stable_mid,2,2
11,020,1776,110201776,LEON,5,,217,184,402,311,53.98009950248757,59.163987138263664,5.183887635776095,True,none,mid,stable,stable_mid,1,1
11,020,1777,110201777,LEON,5,,249,267,496,450,50.201612903225815,59.333333333333336,9.13172043010752,True,none,mid,stable,stable_mid,2,2
11,020,1778,110201778,LEON,5,,188,217,390,366,48.20512820512821,59.2896174863388,11.084489281210587,True,none,mid,growth,growth_mid,1,1
11,020,1779,110201779,LEON,5,,283,270,571,504,49.56217162872154,53.57142857142857,4.009256942707026,True,none,mid,stable,stable_mid,2,2
11,020,1780,110201780,LEON,5,,334,300,689,591,48.47605224963715,50.76142131979695,2.2853690701598026,True,none,mid,stable,stable_mid,2,2
11,020,1781,110201781,LEON,5,,283,251,596,476,47.48322147651007,52.73109243697479,5.247870960464724,True,none,mid,stable,stable_mid,2,2
11,020,1782,110201782,LEON,5,,366,331,652,534,56.13496932515337,61.98501872659176,5.85004940143839,True,none,high,stable,stable_high,2,2
11,020,1783,110201783,LEON,5,,305,300,563,468,54.17406749555951,64.1025641025641,9.92849660700459,True,none,high,stable,stable_high,2,2
11,020,1784,110201784,LEON,5,,259,221,500,417,51.8,52.99760191846523,1.1976019184652316,True,none,mid,stable,stable_mid,2,2
11,020,1785,110201785,LEON,5,,279,229,542,423,51.476014760147606,54.1371158392435,2.661101079095893,True,none,mid,stable,stable_mid,2,2
11,020,1786,110201786,LEON,5,,405,378,721,613,56.171983356449374,61.66394779771615,5.491964441266774,True,none,high,stable,stable_high,2,2
11,020,1787,110201787,LEON,5,,969,938,1843,1591,52.57731958762887,58.95663104965431,6.379311462025441,True,none,mid,stable,stable_mid,5,5
11,020,1788,110201788,LEON,5,,179,162,355,302,50.42253521126761,53.64238410596026,3.219848894692653,True,none,mid,stable,stable_mid,1,1
11,020,1789,110201789,LEON,5,,290,292,537,489,54.00372439478585,59.71370143149284,5.709977036706988,True,none,mid,stable,stable_mid,2,2
11,020,1790,110201790,LEON,5,,276,252,538,472,51.301115241635685,53.38983050847458,2.0887152668388964,True,none,mid,stable,stable_mid,2,2
11,020,1791,110201791,LEON,5,,303,267,648,551,46.75925925925926,48.457350272232304,1.6980910129730447,True,none,mid,stable,stable_mid,2,2
11,020,1792,110201792,LEON,5,,324,286,727,602,44.56671251719395,47.50830564784053,2.941593130646581,True,none,mid,stable,stable_mid,2,2
11,020,1793,110201793,LEON,5,,223,214,483,435,46.16977225672878,49.195402298850574,3.025630042121797,True,none,mid,stable,stable_mid,2,2
11,020,1794,110201794,LEON,5,,2005,2052,3783,3330,53.00026434047053,61.62162162162163,8.621357281151099,True,none,high,stable,stable_high,9,10
11,020,1795,110201795,LEON,5,,375,325,670,580,55.970149253731336,56.03448275862068,0.06433350488934764,True,none,mid,stable,stable_mid,2,2
11,020,1796,110201796,LEON,5,,350,334,653,561,53.59877488514548,59.53654188948306,5.93776700433758,True,none,mid,stable,stable_mid,2,2
11,020,1797,110201797,LEON,5,,280,268,580,512,48.27586206896552,52.34375,4.067887931034477,True,none,mid,stable,stable_mid,2,2
11,020,1798,110201798,LEON,5,,239,206,435,361,54.94252873563218,57.06371191135734,2.1211831757251574,True,none,mid,stable,stable_mid,1,1
11,020,1799,110201799,LEON,5,,166,153,341,292,48.68035190615836,52.3972602739726,3.7169083678142414,True,none,mid,stable,stable_mid,1,1
11,020,1800,110201800,LEON,5,,292,286,575,517,50.78260869565218,55.319148936170215,4.536540240518036,True,none,mid,stable,stable_mid,2,2
11,020,1801,110201801,LEON,5,,217,200,438,375,49.54337899543379,53.333333333333336,3.7899543378995446,True,none,mid,stable,stable_mid,2,1
11,020,1802,110201802,LEON,5,,487,530,836,767,58.25358851674641,69.10039113428944,10.846802617543027,True,none,high,growth,growth_high,2,2
11,020,1803,110201803,LEON,5,,474,399,908,778,52.20264317180616,51.285347043701805,-0.9172961281043541,True,none,mid,stable,stable_mid,3,3
11,020,1804,110201804,LEON,5,,292,295,475,400,61.47368421052632,73.75,12.276315789473678,True,none,high,growth,growth_high,1,1
11,020,1805,110201805,LEON,5,,352,409,557,508,63.19569120287253,80.51181102362204,17.316119820749513,True,none,high,growth,growth_high,1,1
11,020,1806,110201806,LEON,5,,226,247,466,400,48.497854077253216,61.75000000000001,13.252145922746791,True,none,high,growth,growth_high,2,2
11,020,1807,110201807,LEON,5,,244,187,434,366,56.22119815668203,51.09289617486339,-5.1283019818186375,True,none,mid,stable,stable_mid,2,2
11,020,1808,110201808,LEON,5,,141,114,296,231,47.63513513513514,49.35064935064935,1.7155142155142116,True,none,mid,stable,stable_mid,1,1
11,020,1809,110201809,LEON,5,,1624,1533,3184,2649,51.005025125628144,57.87089467723669,6.865869551608547,True,none,mid,stable,stable_mid,8,8
11,020,1810,110201810,LEON,5,,318,246,622,491,51.12540192926045,50.101832993890014,-1.0235689353704345,True,none,mid,stable,stable_mid,2,2
11,020,1811,110201811,LEON,5,,311,322,519,467,59.92292870905588,68.95074946466809,9.027820755612211,True,none,high,stable,stable_high,2,2
11,020,1812,110201812,LEON,5,,120,93,245,236,48.97959183673469,39.40677966101695,-9.572812175717743,True,none,low,stable,stable_low,1,1
11,020,1813,110201813,LEON,5,,997,1097,1467,1363,67.96182685753239,80.48422597212033,12.522399114587941,True,none,high,growth,growth_high,3,3
11,020,1814,110201814,LEON,5,,448,373,875,689,51.2,54.13642960812772,2.9364296081277175,True,none,mid,stable,stable_mid,3,3
11,020,1815,110201815,LEON,5,,175,184,326,263,53.68098159509203,69.96197718631178,16.280995591219757,True,none,high,growth,growth_high,1,1
11,020,1816,110201816,LEON,5,,454,544,686,679,66.1807580174927,80.11782032400589,13.937062306513184,True,none,high,growth,growth_high,2,2
11,020,1817,110201817,LEON,5,,379,383,639,579,59.31142410015649,66.14853195164075,6.837107851484255,True,none,high,stable,stable_high,2,2
11,020,1818,110201818,LEON,5,,291,213,629,483,46.26391096979332,44.099378881987576,-2.164532087805746,True,none,mid,stable,stable_mid,2,2
